price,review_score,count,review_categ,count_categ,price_categ,Discount,cluster,Action_Need
103.85,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
360.99,5,3,Satisfied,1,4,10,6,Need_advertisement
17.99,4,7,Good,1,1,20,1,Need_advertisement
129.9,2,3,Not Satisfied,1,3,40,5,Not_Reasonable
21.99,4,2,Good,1,1,20,1,Need_advertisement
44.99,4,2,Good,1,2,20,4,Reasonable
57.0,4,4,Good,1,2,20,4,Reasonable
25.5,5,1,Satisfied,1,1,20,1,Need_advertisement
26.11,3,1,Not Bad,1,1,20,2,Quality_Improvment
73.9,5,1,Satisfied,1,2,20,4,Reasonable
53.989999999999995,4,5,Good,1,2,20,4,Reasonable
44.0,5,1,Satisfied,1,2,20,4,Reasonable
14.99,5,1,Satisfied,1,1,20,1,Need_advertisement
2799.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
48.0,2,4,Not Satisfied,1,2,50,2,Quality_Improvment
659.8,5,3,Satisfied,1,4,10,6,Need_advertisement
119.9,3,1,Not Bad,1,3,20,7,Reasonable
119.99,5,1,Satisfied,1,3,20,0,Need_advertisement
89.0,5,2,Satisfied,1,3,20,0,Need_advertisement
38.23333333333333,4,6,Good,1,1,20,1,Need_advertisement
52.9,4,1,Good,1,2,20,4,Reasonable
27.3,4,1,Good,1,1,20,1,Need_advertisement
116.8,5,1,Satisfied,1,3,20,0,Need_advertisement
51.5,5,1,Satisfied,1,2,20,4,Reasonable
78.32666666666667,5,6,Satisfied,1,2,20,4,Reasonable
79.0,5,1,Satisfied,1,2,20,4,Reasonable
79.9,5,1,Satisfied,1,3,20,0,Need_advertisement
139.0,4,2,Good,1,3,20,7,Reasonable
552.8,5,1,Satisfied,1,4,10,6,Need_advertisement
38.9,5,1,Satisfied,1,1,20,1,Need_advertisement
59.9,5,1,Satisfied,1,2,20,4,Reasonable
32.5,5,1,Satisfied,1,1,20,1,Need_advertisement
87.5,5,1,Satisfied,1,3,20,0,Need_advertisement
93.0,5,1,Satisfied,1,3,20,0,Need_advertisement
131.66666666666666,4,3,Good,1,3,20,7,Reasonable
85.9,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
68.9,5,1,Satisfied,1,2,20,4,Reasonable
99.9,4,1,Good,1,3,20,7,Reasonable
399.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
17.45,5,2,Satisfied,1,1,20,1,Need_advertisement
54.9,5,1,Satisfied,1,2,20,4,Reasonable
49.9,2,2,Not Satisfied,1,2,50,2,Quality_Improvment
32.9,5,1,Satisfied,1,1,20,1,Need_advertisement
145.522,4,10,Good,1,3,20,7,Reasonable
89.9,3,1,Not Bad,1,3,20,7,Reasonable
109.0,4,2,Good,1,3,20,7,Reasonable
229.9,5,1,Satisfied,1,4,10,6,Need_advertisement
155.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
513.45,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
44.9,4,2,Good,1,2,20,4,Reasonable
599.0,4,1,Good,1,4,10,3,Reasonable
119.0,4,1,Good,1,3,20,7,Reasonable
129.07,5,1,Satisfied,1,3,20,0,Need_advertisement
18.79,5,5,Satisfied,1,1,20,1,Need_advertisement
265.0,5,1,Satisfied,1,4,10,6,Need_advertisement
95.0,3,2,Not Bad,1,3,20,7,Reasonable
18.9,5,1,Satisfied,1,1,20,1,Need_advertisement
148.9,5,1,Satisfied,1,3,20,0,Need_advertisement
129.9,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
217.32,3,1,Not Bad,1,4,20,3,Reasonable
13.9,5,1,Satisfied,1,1,20,1,Need_advertisement
189.9,4,1,Good,1,4,10,3,Reasonable
26.9,4,2,Good,1,1,20,1,Need_advertisement
111.0,3,5,Not Bad,1,3,20,7,Reasonable
25.0,5,7,Satisfied,1,1,20,1,Need_advertisement
219.9,5,1,Satisfied,1,4,10,6,Need_advertisement
59.9,5,2,Satisfied,1,2,20,4,Reasonable
138.5,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
23.03,5,2,Satisfied,1,1,20,1,Need_advertisement
26.9,5,1,Satisfied,1,1,20,1,Need_advertisement
29.99,5,3,Satisfied,1,1,20,1,Need_advertisement
39.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
35.9,5,1,Satisfied,1,1,20,1,Need_advertisement
39.0,5,1,Satisfied,1,1,20,1,Need_advertisement
59.99,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
99.0,5,1,Satisfied,1,3,20,0,Need_advertisement
51.45,3,1,Not Bad,1,2,20,2,Quality_Improvment
4.78,2,7,Not Satisfied,1,1,50,2,Quality_Improvment
149.1,4,2,Good,1,3,20,7,Reasonable
37.9,4,1,Good,1,1,20,1,Need_advertisement
31.9,4,1,Good,1,1,20,1,Need_advertisement
62.5,5,2,Satisfied,1,2,20,4,Reasonable
159.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
29.99,3,1,Not Bad,1,1,20,2,Quality_Improvment
777.0,1,2,Not Satisfied,1,4,25,5,Not_Reasonable
512.15,5,6,Satisfied,1,4,10,6,Need_advertisement
22.775,4,8,Good,1,1,20,1,Need_advertisement
39.9,5,1,Satisfied,1,1,20,1,Need_advertisement
34.99,4,2,Good,1,1,20,1,Need_advertisement
59.7,5,7,Satisfied,1,2,20,4,Reasonable
62.99,4,28,Good,1,2,20,4,Reasonable
24.9,2,2,Not Satisfied,1,1,50,2,Quality_Improvment
118.9,5,1,Satisfied,1,3,20,0,Need_advertisement
149.9,5,1,Satisfied,1,3,20,0,Need_advertisement
89.0,3,1,Not Bad,1,3,20,7,Reasonable
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
119.0,5,1,Satisfied,1,3,20,0,Need_advertisement
229.99,5,1,Satisfied,1,4,10,6,Need_advertisement
192.31500000000003,3,6,Not Bad,1,4,20,3,Reasonable
319.49,2,2,Not Satisfied,1,4,25,5,Not_Reasonable
799.0,5,1,Satisfied,1,4,10,6,Need_advertisement
34.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
980.9,3,2,Not Bad,1,4,20,3,Reasonable
679.99,5,2,Satisfied,1,4,10,6,Need_advertisement
64.0,4,2,Good,1,2,20,4,Reasonable
29.9,4,1,Good,1,1,20,1,Need_advertisement
16.99,5,4,Satisfied,1,1,20,1,Need_advertisement
109.0,3,1,Not Bad,1,3,20,7,Reasonable
53.9,4,4,Good,1,2,20,4,Reasonable
158.9,4,1,Good,1,4,10,3,Reasonable
15.0,5,1,Satisfied,1,1,20,1,Need_advertisement
59.9,5,1,Satisfied,1,2,20,4,Reasonable
53.99,3,1,Not Bad,1,2,20,2,Quality_Improvment
119.35,5,1,Satisfied,1,3,20,0,Need_advertisement
88.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
165.89,4,3,Good,1,4,10,3,Reasonable
119.0,5,1,Satisfied,1,3,20,0,Need_advertisement
45.0,5,1,Satisfied,1,2,20,4,Reasonable
274.9,5,1,Satisfied,1,4,10,6,Need_advertisement
89.0,5,1,Satisfied,1,3,20,0,Need_advertisement
49.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
60.0,5,1,Satisfied,1,2,20,4,Reasonable
164.99,5,1,Satisfied,1,4,10,6,Need_advertisement
75.27,5,1,Satisfied,1,2,20,4,Reasonable
79.9,3,2,Not Bad,1,3,20,7,Reasonable
199.0,5,2,Satisfied,1,4,10,6,Need_advertisement
25.2,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
579.9,4,1,Good,1,4,10,3,Reasonable
16.9,5,2,Satisfied,1,1,20,1,Need_advertisement
15.9,5,1,Satisfied,1,1,20,1,Need_advertisement
59.9,4,1,Good,1,2,20,4,Reasonable
17.0,5,1,Satisfied,1,1,20,1,Need_advertisement
19.99,5,3,Satisfied,1,1,20,1,Need_advertisement
59.9,4,1,Good,1,2,20,4,Reasonable
49.9,4,2,Good,1,2,20,4,Reasonable
179.0,3,2,Not Bad,1,4,20,3,Reasonable
107.82333333333332,5,3,Satisfied,1,3,20,0,Need_advertisement
39.9,5,1,Satisfied,1,1,20,1,Need_advertisement
196.9,5,1,Satisfied,1,4,10,6,Need_advertisement
27.49,5,2,Satisfied,1,1,20,1,Need_advertisement
196.75,4,4,Good,1,4,10,3,Reasonable
49.9,3,1,Not Bad,1,2,20,2,Quality_Improvment
159.0,4,1,Good,1,4,10,3,Reasonable
94.9,5,1,Satisfied,1,3,20,0,Need_advertisement
39.99,4,2,Good,1,2,20,4,Reasonable
28.75,2,1,Not Satisfied,1,1,50,2,Quality_Improvment
10.99,5,4,Satisfied,1,1,20,1,Need_advertisement
158.0,5,3,Satisfied,1,4,10,6,Need_advertisement
49.9,5,1,Satisfied,1,2,20,4,Reasonable
182.32,5,1,Satisfied,1,4,10,6,Need_advertisement
30.0,5,1,Satisfied,1,1,20,1,Need_advertisement
126.9,3,1,Not Bad,1,3,20,7,Reasonable
66.99,4,1,Good,1,2,20,4,Reasonable
144.99,5,3,Satisfied,1,3,20,0,Need_advertisement
195.2,5,1,Satisfied,1,4,10,6,Need_advertisement
1595.0,5,1,Satisfied,1,4,10,6,Need_advertisement
109.99,4,1,Good,1,3,20,7,Reasonable
389.9,4,1,Good,1,4,10,3,Reasonable
185.9,3,2,Not Bad,1,4,20,3,Reasonable
69.9,4,8,Good,1,2,20,4,Reasonable
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
44.945,5,6,Satisfied,1,2,20,4,Reasonable
39.5,4,1,Good,1,1,20,1,Need_advertisement
249.0,5,2,Satisfied,1,4,10,6,Need_advertisement
21.9,3,5,Not Bad,1,1,20,2,Quality_Improvment
47.0,3,2,Not Bad,1,2,20,2,Quality_Improvment
36.0,5,1,Satisfied,1,1,20,1,Need_advertisement
92.4,4,2,Good,1,3,20,7,Reasonable
39.9,4,2,Good,1,1,20,1,Need_advertisement
51.20000000000001,5,3,Satisfied,1,2,20,4,Reasonable
32.99,4,2,Good,1,1,20,1,Need_advertisement
261.0,5,1,Satisfied,1,4,10,6,Need_advertisement
219.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
150.0,4,4,Good,1,3,20,7,Reasonable
24.5,4,2,Good,1,1,20,1,Need_advertisement
554.0,4,2,Good,1,4,10,3,Reasonable
21.0,5,2,Satisfied,1,1,20,1,Need_advertisement
21.45,5,1,Satisfied,1,1,20,1,Need_advertisement
188.99,5,1,Satisfied,1,4,10,6,Need_advertisement
36.0,5,2,Satisfied,1,1,20,1,Need_advertisement
39.9,4,2,Good,1,1,20,1,Need_advertisement
24.9,5,1,Satisfied,1,1,20,1,Need_advertisement
180.0,1,2,Not Satisfied,1,4,25,5,Not_Reasonable
109.9,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
37.0,5,2,Satisfied,1,1,20,1,Need_advertisement
199.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
61.5,5,1,Satisfied,1,2,20,4,Reasonable
109.99,3,1,Not Bad,1,3,20,7,Reasonable
269.99,5,1,Satisfied,1,4,10,6,Need_advertisement
59.0,3,1,Not Bad,1,2,20,2,Quality_Improvment
52.45,4,2,Good,1,2,20,4,Reasonable
799.9,4,1,Good,1,4,10,3,Reasonable
48.9,5,4,Satisfied,1,2,20,4,Reasonable
29.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
129.9,5,1,Satisfied,1,3,20,0,Need_advertisement
110.475,5,4,Satisfied,1,3,20,0,Need_advertisement
89.9,5,1,Satisfied,1,3,20,0,Need_advertisement
35.614285714285714,4,7,Good,1,1,20,1,Need_advertisement
195.9,5,1,Satisfied,1,4,10,6,Need_advertisement
129.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
77.21285714285715,4,7,Good,1,2,20,4,Reasonable
129.0,5,3,Satisfied,1,3,20,0,Need_advertisement
409.0,4,1,Good,1,4,10,3,Reasonable
99.0,4,1,Good,1,3,20,7,Reasonable
26.9,5,1,Satisfied,1,1,20,1,Need_advertisement
299.99,5,2,Satisfied,1,4,10,6,Need_advertisement
25.0,5,1,Satisfied,1,1,20,1,Need_advertisement
575.99,5,1,Satisfied,1,4,10,6,Need_advertisement
40.0,5,2,Satisfied,1,2,20,4,Reasonable
39.99,4,3,Good,1,2,20,4,Reasonable
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
55.9,5,1,Satisfied,1,2,20,4,Reasonable
9.9,5,4,Satisfied,1,1,20,1,Need_advertisement
149.9,5,2,Satisfied,1,3,20,0,Need_advertisement
24.899999999999995,3,3,Not Bad,1,1,20,2,Quality_Improvment
98.9,4,1,Good,1,3,20,7,Reasonable
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
189.0,4,6,Good,1,4,10,3,Reasonable
207.9,3,3,Not Bad,1,4,20,3,Reasonable
154.99,4,2,Good,1,4,10,3,Reasonable
29.99,5,1,Satisfied,1,1,20,1,Need_advertisement
387.1,5,1,Satisfied,1,4,10,6,Need_advertisement
109.5,4,2,Good,1,3,20,7,Reasonable
125.0,5,1,Satisfied,1,3,20,0,Need_advertisement
95.0,5,1,Satisfied,1,3,20,0,Need_advertisement
48.9,5,1,Satisfied,1,2,20,4,Reasonable
59.989999999999995,4,20,Good,1,2,20,4,Reasonable
99.77,5,1,Satisfied,1,3,20,0,Need_advertisement
139.9,5,1,Satisfied,1,3,20,0,Need_advertisement
179.9,5,1,Satisfied,1,4,10,6,Need_advertisement
157.9,4,3,Good,1,4,10,3,Reasonable
87.0,5,1,Satisfied,1,3,20,0,Need_advertisement
255.75,4,4,Good,1,4,10,3,Reasonable
74.0,3,12,Not Bad,1,2,20,2,Quality_Improvment
576.0166666666667,5,3,Satisfied,1,4,10,6,Need_advertisement
49.9,5,1,Satisfied,1,2,20,4,Reasonable
38.0,5,2,Satisfied,1,1,20,1,Need_advertisement
65.0,4,1,Good,1,2,20,4,Reasonable
69.9,5,1,Satisfied,1,2,20,4,Reasonable
52.3,4,9,Good,1,2,20,4,Reasonable
151.01111111111112,4,9,Good,1,3,20,7,Reasonable
179.9,4,2,Good,1,4,10,3,Reasonable
39.5,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
109.82,4,1,Good,1,3,20,7,Reasonable
139.9,3,2,Not Bad,1,3,20,7,Reasonable
19.9,5,4,Satisfied,1,1,20,1,Need_advertisement
199.0,5,1,Satisfied,1,4,10,6,Need_advertisement
379.9,5,1,Satisfied,1,4,10,6,Need_advertisement
39.49,1,3,Not Satisfied,1,1,50,2,Quality_Improvment
23.8,5,1,Satisfied,1,1,20,1,Need_advertisement
134.52727272727273,5,22,Satisfied,1,3,20,0,Need_advertisement
42.9,5,1,Satisfied,1,2,20,4,Reasonable
109.0,3,2,Not Bad,1,3,20,7,Reasonable
194.9,3,1,Not Bad,1,4,20,3,Reasonable
14.95,5,1,Satisfied,1,1,20,1,Need_advertisement
119.78,5,5,Satisfied,1,3,20,0,Need_advertisement
35.9,3,1,Not Bad,1,1,20,2,Quality_Improvment
349.99,5,2,Satisfied,1,4,10,6,Need_advertisement
237.6,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
64.99,4,1,Good,1,2,20,4,Reasonable
24.99,5,2,Satisfied,1,1,20,1,Need_advertisement
349.9,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
59.9,5,1,Satisfied,1,2,20,4,Reasonable
69.99,1,2,Not Satisfied,1,2,50,2,Quality_Improvment
99.9,5,1,Satisfied,1,3,20,0,Need_advertisement
53.99,4,9,Good,1,2,20,4,Reasonable
136.9,2,2,Not Satisfied,1,3,40,5,Not_Reasonable
123.9,5,1,Satisfied,1,3,20,0,Need_advertisement
240.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
151.2,5,3,Satisfied,1,3,20,0,Need_advertisement
99.0,5,3,Satisfied,1,3,20,0,Need_advertisement
52.39,5,1,Satisfied,1,2,20,4,Reasonable
49.99,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
26.5,3,1,Not Bad,1,1,20,2,Quality_Improvment
10.0,5,3,Satisfied,1,1,20,1,Need_advertisement
549.99,5,1,Satisfied,1,4,10,6,Need_advertisement
92.245,5,2,Satisfied,1,3,20,0,Need_advertisement
69.275,3,8,Not Bad,1,2,20,2,Quality_Improvment
11.9,5,1,Satisfied,1,1,20,1,Need_advertisement
79.9,4,1,Good,1,3,20,7,Reasonable
18.847142857142853,4,14,Good,1,1,20,1,Need_advertisement
66.0,3,1,Not Bad,1,2,20,2,Quality_Improvment
334.615,3,4,Not Bad,1,4,20,3,Reasonable
29.6,5,2,Satisfied,1,1,20,1,Need_advertisement
56.833333333333336,4,3,Good,1,2,20,4,Reasonable
31.15,5,2,Satisfied,1,1,20,1,Need_advertisement
129.0,3,2,Not Bad,1,3,20,7,Reasonable
59.9,5,1,Satisfied,1,2,20,4,Reasonable
15.9,5,1,Satisfied,1,1,20,1,Need_advertisement
92.42,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
59.95,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
19.9,5,1,Satisfied,1,1,20,1,Need_advertisement
318.98,4,1,Good,1,4,10,3,Reasonable
17.37,5,1,Satisfied,1,1,20,1,Need_advertisement
419.0,5,1,Satisfied,1,4,10,6,Need_advertisement
59.9,5,2,Satisfied,1,2,20,4,Reasonable
208.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
70.0,5,3,Satisfied,1,2,20,4,Reasonable
54.9,3,1,Not Bad,1,2,20,2,Quality_Improvment
37.6,4,12,Good,1,1,20,1,Need_advertisement
299.0,2,2,Not Satisfied,1,4,25,5,Not_Reasonable
26.066666666666663,4,6,Good,1,1,20,1,Need_advertisement
43.4,2,2,Not Satisfied,1,2,50,2,Quality_Improvment
51.0,3,2,Not Bad,1,2,20,2,Quality_Improvment
930.418,5,5,Satisfied,1,4,10,6,Need_advertisement
8.9,3,2,Not Bad,1,1,20,2,Quality_Improvment
30.99,2,1,Not Satisfied,1,1,50,2,Quality_Improvment
24.899999999999995,4,3,Good,1,1,20,1,Need_advertisement
154.9,4,10,Good,1,3,20,7,Reasonable
69.9,5,2,Satisfied,1,2,20,4,Reasonable
39.1,5,1,Satisfied,1,1,20,1,Need_advertisement
77.9,5,6,Satisfied,1,2,20,4,Reasonable
259.7,5,1,Satisfied,1,4,10,6,Need_advertisement
26.9,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
58.52285714285714,5,21,Satisfied,1,2,20,4,Reasonable
44.9,4,1,Good,1,2,20,4,Reasonable
229.9,5,3,Satisfied,1,4,10,6,Need_advertisement
42.5,4,1,Good,1,2,20,4,Reasonable
18.6,4,2,Good,1,1,20,1,Need_advertisement
205.0,1,3,Not Satisfied,1,4,25,5,Not_Reasonable
59.9,5,1,Satisfied,1,2,20,4,Reasonable
119.99,5,1,Satisfied,1,3,20,0,Need_advertisement
590.0,5,1,Satisfied,1,4,10,6,Need_advertisement
52.0,4,6,Good,1,2,20,4,Reasonable
121.00555555555555,4,18,Good,1,3,20,7,Reasonable
109.9,5,1,Satisfied,1,3,20,0,Need_advertisement
118.33333333333333,5,6,Satisfied,1,3,20,0,Need_advertisement
223.0,3,3,Not Bad,1,4,20,3,Reasonable
199.9,2,2,Not Satisfied,1,4,25,5,Not_Reasonable
98.33333333333333,5,3,Satisfied,1,3,20,0,Need_advertisement
262.3333333333333,5,3,Satisfied,1,4,10,6,Need_advertisement
119.475,5,2,Satisfied,1,3,20,0,Need_advertisement
250.9,5,1,Satisfied,1,4,10,6,Need_advertisement
193.99,5,2,Satisfied,1,4,10,6,Need_advertisement
97.0,4,4,Good,1,3,20,7,Reasonable
109.99,5,2,Satisfied,1,3,20,0,Need_advertisement
105.0,3,1,Not Bad,1,3,20,7,Reasonable
59.900000000000006,3,9,Not Bad,1,2,20,2,Quality_Improvment
47.916666666666664,5,3,Satisfied,1,2,20,4,Reasonable
274.9,3,1,Not Bad,1,4,20,3,Reasonable
36.82,4,1,Good,1,1,20,1,Need_advertisement
94.9,3,1,Not Bad,1,3,20,7,Reasonable
1350.0,5,1,Satisfied,1,4,10,6,Need_advertisement
815.0,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
53.2,3,8,Not Bad,1,2,20,2,Quality_Improvment
218.9,5,1,Satisfied,1,4,10,6,Need_advertisement
111.255,5,4,Satisfied,1,3,20,0,Need_advertisement
11.9,4,1,Good,1,1,20,1,Need_advertisement
28.5,5,1,Satisfied,1,1,20,1,Need_advertisement
698.98,3,3,Not Bad,1,4,20,3,Reasonable
139.0,4,1,Good,1,3,20,7,Reasonable
148.5,4,3,Good,1,3,20,7,Reasonable
19.9,5,3,Satisfied,1,1,20,1,Need_advertisement
54.99,4,2,Good,1,2,20,4,Reasonable
76.9,4,10,Good,1,2,20,4,Reasonable
990.0,4,1,Good,1,4,10,3,Reasonable
154.9,5,3,Satisfied,1,3,20,0,Need_advertisement
35.0,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
79.0,4,7,Good,1,2,20,4,Reasonable
13.9,2,2,Not Satisfied,1,1,50,2,Quality_Improvment
64.9,5,1,Satisfied,1,2,20,4,Reasonable
149.0,4,3,Good,1,3,20,7,Reasonable
126.52,5,1,Satisfied,1,3,20,0,Need_advertisement
43.0,5,1,Satisfied,1,2,20,4,Reasonable
80.0,5,1,Satisfied,1,3,20,0,Need_advertisement
66.9,3,3,Not Bad,1,2,20,2,Quality_Improvment
39.18571428571429,4,7,Good,1,1,20,1,Need_advertisement
113.0,5,1,Satisfied,1,3,20,0,Need_advertisement
319.6,4,5,Good,1,4,10,3,Reasonable
28.9,5,1,Satisfied,1,1,20,1,Need_advertisement
112.99,4,1,Good,1,3,20,7,Reasonable
27.0,5,1,Satisfied,1,1,20,1,Need_advertisement
99.99,5,1,Satisfied,1,3,20,0,Need_advertisement
27.3,5,1,Satisfied,1,1,20,1,Need_advertisement
40.4,5,1,Satisfied,1,2,20,4,Reasonable
134.99,5,4,Satisfied,1,3,20,0,Need_advertisement
599.99,5,1,Satisfied,1,4,10,6,Need_advertisement
141.66666666666666,5,3,Satisfied,1,3,20,0,Need_advertisement
29.9,5,1,Satisfied,1,1,20,1,Need_advertisement
899.0,5,1,Satisfied,1,4,10,6,Need_advertisement
177.4,5,2,Satisfied,1,4,10,6,Need_advertisement
290.0,1,1,Not Satisfied,1,4,25,5,Not_Reasonable
274.0,4,2,Good,1,4,10,3,Reasonable
129.0,5,1,Satisfied,1,3,20,0,Need_advertisement
74.8,5,1,Satisfied,1,2,20,4,Reasonable
44.9,5,3,Satisfied,1,2,20,4,Reasonable
59.0,4,1,Good,1,2,20,4,Reasonable
55.0,5,1,Satisfied,1,2,20,4,Reasonable
184.9,4,2,Good,1,4,10,3,Reasonable
75.9,4,2,Good,1,2,20,4,Reasonable
82.05,4,2,Good,1,3,20,7,Reasonable
78.75,5,1,Satisfied,1,2,20,4,Reasonable
38.99,4,2,Good,1,1,20,1,Need_advertisement
16.9,4,1,Good,1,1,20,1,Need_advertisement
175.0,5,1,Satisfied,1,4,10,6,Need_advertisement
63.326666666666675,5,6,Satisfied,1,2,20,4,Reasonable
96.66923076923078,4,13,Good,1,3,20,7,Reasonable
42.9,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
899.0,5,1,Satisfied,1,4,10,6,Need_advertisement
63.9,5,1,Satisfied,1,2,20,4,Reasonable
57.9,5,1,Satisfied,1,2,20,4,Reasonable
179.49,5,1,Satisfied,1,4,10,6,Need_advertisement
120.0,1,1,Not Satisfied,1,3,40,5,Not_Reasonable
46.0,5,1,Satisfied,1,2,20,4,Reasonable
109.9,4,1,Good,1,3,20,7,Reasonable
17.0,3,3,Not Bad,1,1,20,2,Quality_Improvment
76.1,4,3,Good,1,2,20,4,Reasonable
229.99,5,1,Satisfied,1,4,10,6,Need_advertisement
159.9,5,1,Satisfied,1,4,10,6,Need_advertisement
22.0,5,1,Satisfied,1,1,20,1,Need_advertisement
4.5,4,1,Good,1,1,20,1,Need_advertisement
84.75,4,2,Good,1,3,20,7,Reasonable
149.65,5,1,Satisfied,1,3,20,0,Need_advertisement
64.99,2,1,Not Satisfied,1,2,50,2,Quality_Improvment
468.0,3,2,Not Bad,1,4,20,3,Reasonable
42.0,4,3,Good,1,2,20,4,Reasonable
108.26666666666667,5,3,Satisfied,1,3,20,0,Need_advertisement
52.5,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
29.899999999999995,5,12,Satisfied,1,1,20,1,Need_advertisement
137.1,5,1,Satisfied,1,3,20,0,Need_advertisement
36.9,5,1,Satisfied,1,1,20,1,Need_advertisement
61.9,5,1,Satisfied,1,2,20,4,Reasonable
65.0,5,1,Satisfied,1,2,20,4,Reasonable
166.99,3,1,Not Bad,1,4,20,3,Reasonable
219.99,3,1,Not Bad,1,4,20,3,Reasonable
139.99,4,1,Good,1,3,20,7,Reasonable
178.0,5,1,Satisfied,1,4,10,6,Need_advertisement
59.24,3,4,Not Bad,1,2,20,2,Quality_Improvment
78.9,4,4,Good,1,2,20,4,Reasonable
169.0,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
34.3,1,1,Not Satisfied,1,1,50,2,Quality_Improvment
59.9,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
12.9,5,1,Satisfied,1,1,20,1,Need_advertisement
69.9,5,1,Satisfied,1,2,20,4,Reasonable
121.03,5,1,Satisfied,1,3,20,0,Need_advertisement
29.98358208955224,4,67,Good,1,1,20,1,Need_advertisement
204.9,5,1,Satisfied,1,4,10,6,Need_advertisement
45.0,5,2,Satisfied,1,2,20,4,Reasonable
110.98777777777778,4,9,Good,1,3,20,7,Reasonable
99.9,5,2,Satisfied,1,3,20,0,Need_advertisement
39.8,5,2,Satisfied,1,1,20,1,Need_advertisement
260.3333333333333,2,3,Not Satisfied,1,4,25,5,Not_Reasonable
28.0,4,2,Good,1,1,20,1,Need_advertisement
229.9,5,1,Satisfied,1,4,10,6,Need_advertisement
219.9,5,2,Satisfied,1,4,10,6,Need_advertisement
14.3675,3,4,Not Bad,1,1,20,2,Quality_Improvment
79.0,4,4,Good,1,2,20,4,Reasonable
430.0,3,1,Not Bad,1,4,20,3,Reasonable
209.0,2,1,Not Satisfied,1,4,25,5,Not_Reasonable
19.99,4,3,Good,1,1,20,1,Need_advertisement
59.9,5,1,Satisfied,1,2,20,4,Reasonable
159.9,5,3,Satisfied,1,4,10,6,Need_advertisement
154.9,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
133.0,4,6,Good,1,3,20,7,Reasonable
207.49,5,2,Satisfied,1,4,10,6,Need_advertisement
31.5,5,1,Satisfied,1,1,20,1,Need_advertisement
94.0,5,4,Satisfied,1,3,20,0,Need_advertisement
15.99,4,1,Good,1,1,20,1,Need_advertisement
128.0,5,1,Satisfied,1,3,20,0,Need_advertisement
47.9,5,1,Satisfied,1,2,20,4,Reasonable
49.9,2,2,Not Satisfied,1,2,50,2,Quality_Improvment
86.4,4,2,Good,1,3,20,7,Reasonable
18.9,2,2,Not Satisfied,1,1,50,2,Quality_Improvment
199.9,5,1,Satisfied,1,4,10,6,Need_advertisement
149.0,5,1,Satisfied,1,3,20,0,Need_advertisement
140.0,5,1,Satisfied,1,3,20,0,Need_advertisement
299.0,5,2,Satisfied,1,4,10,6,Need_advertisement
116.94,2,1,Not Satisfied,1,3,40,5,Not_Reasonable
41.89,1,1,Not Satisfied,1,2,50,2,Quality_Improvment
159.69,3,2,Not Bad,1,4,20,3,Reasonable
79.9,5,1,Satisfied,1,3,20,0,Need_advertisement
179.99,4,1,Good,1,4,10,3,Reasonable
883.9,1,2,Not Satisfied,1,4,25,5,Not_Reasonable
99.9,5,1,Satisfied,1,3,20,0,Need_advertisement
25.9,4,1,Good,1,1,20,1,Need_advertisement
300.0,4,1,Good,1,4,10,3,Reasonable
320.0,5,1,Satisfied,1,4,10,6,Need_advertisement
